"village_name","village_name_pa","tehsil","district","district_id","tehsil_id","vid","lon","lat"
"Harike","ਹਰੀਕੇ","Patti","Amritsar","0302","03020005","00259800","74.9455104646695","31.1404960976224"
"Marrar","ਮਰੜ","Patti","Amritsar","0302","03020005","00259900","74.9679095401039","31.1370826327278"
"Gujarpur","ਗੁੱਜਰਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00260000","75.0758338875897","31.2381189419665"
"Munda Pind","ਮੁੰਡਾ ਪਿੰਡ","Khadoor Sahib","Amritsar","0302","03020006","00260100","75.0732079041747","31.2552044142540"
"Johal Dhaiwala","ਜੋਹਲ ਢਾਏਵਾਲਾ","Khadoor Sahib","Amritsar","0302","03020006","00260200","75.0645642740914","31.2798238791130"
"Lohar","ਲੁਹਾਰ","Khadoor Sahib","Amritsar","0302","03020006","00260300","75.0840758819338","31.2807535651781"
"Rahal Chahal","ਰਾਹਲ ਚਾਹਲ","Khadoor Sahib","Amritsar","0302","03020006","00260400","75.0466640875261","31.2855445149728"
"Dalawalpur","ਦਲਾਵਲਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00260500","75.0435118299194","31.3046208008694"
"Jama Rai","ਜਾਮਾ ਰਾਏ","Khadoor Sahib","Amritsar","0302","03020006","00260600","75.0625058673761","31.3097982048293"
"Kaler Dhaiwala","ਕਲੇਰ ਢਾਏਵਾਲਾ","Khadoor Sahib","Amritsar","0302","03020006","00260700","75.0958913545257","31.2857186099735"
"Bhail Dhaiwala","ਭੈਲ ਢਾਏਵਾਲਾ","Khadoor Sahib","Amritsar","0302","03020006","00260800","75.1072006729519","31.2928201402343"
"Manak Deke","ਮਾਨਕ ਡੇਕੇ","Khadoor Sahib","Amritsar","0302","03020006","00260900","75.1196882840212","31.3088901599012"
"Bhoian","ਭੋਈਆਂ","Khadoor Sahib","Amritsar","0302","03020006","00261000","75.0997481566357","31.3141204957136"
"Bhajowali","ਭਜੋ ਵਾਲੀ","Khadoor Sahib","Amritsar","0302","03020006","00261100","75.0858039173083","31.3106417820493"
"Khan Chhabri","ਖਾਨ ਛਾਬੜੀ","Khadoor Sahib","Amritsar","0302","03020006","00261200","75.0811586086421","31.3308109135904"
"Chak Mehar","ਚੱਕ ਮਹਿਰ","Khadoor Sahib","Amritsar","0302","03020006","00261300","75.0626944599896","31.3312996456130"
"Chamba Khurd","ਚੰਬਾ ਖੁਰਦ","Khadoor Sahib","Amritsar","0302","03020006","00261400","75.0369652429579","31.3200516384939"
"Pakhoke","ਪੱਖੋਕੇ","Khadoor Sahib","Amritsar","0302","03020006","00261500","75.0168593397172","31.3150166500716"
"Kot Mohammad Khan","ਕੋਟ ਮੁਹੰਮਦ ਖਾਂ","Khadoor Sahib","Amritsar","0302","03020006","00261600","75.0331764032039","31.3354491519736"
"Tur","ਤੁੜ","Khadoor Sahib","Amritsar","0302","03020006","00261700","75.0431553375956","31.3480711874570"
"Tanda","ਟਾਂਡਾ","Khadoor Sahib","Amritsar","0302","03020006","00261800","75.0654579722440","31.3461592041791"
"Khan Rajada","ਖਾਨ ਰਜਾਦਾ","Khadoor Sahib","Amritsar","0302","03020006","00261900","75.0836514840387","31.3529685635783"
"Fatehabad","ਫਤਿਹਾਬਾਦ","Khadoor Sahib","Amritsar","0302","03020006","00262000","75.1068500951603","31.3481668415793"
"Khella","ਖੇਲਾ","Khadoor Sahib","Amritsar","0302","03020006","00262100","75.0977706892894","31.3254026845160"
"Dhunda","ਧੂੰਦਾ","Khadoor Sahib","Amritsar","0302","03020006","00262200","75.1369400433923","31.3074404689771"
"Khakh","ਖੱਖ","Khadoor Sahib","Amritsar","0302","03020006","00262300","75.1403466847927","31.3183766012460"
"Miani","ਮਿਆਣੀ","Khadoor Sahib","Amritsar","0302","03020006","00262400","75.1555196423767","31.3177727312810"
"Goindwal","ਗੋਇੰਦਵਾਲ ਸਾਹਿਬ","Khadoor Sahib","Amritsar","0302","03020006","00262500","75.1601929435188","31.3335420798515"
"Jhandher","ਝੰਡੇਰ","Khadoor Sahib","Amritsar","0302","03020006","00262600","75.1197514870678","31.3364240182077"
"Akbarpur","ਅਕਬਰਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00262700","75.1312105102342","31.3425487791814"
"Hansawala","ਹੰਸਾ ਵਾਲਾ","Khadoor Sahib","Amritsar","0302","03020006","00262800","75.1488612815155","31.3509712376883"
"Pindian","ਪਿੰਡੀਆਂ","Khadoor Sahib","Amritsar","0302","03020006","00262900","75.1393047573823","31.3622255946799"
"Hothian","ਹੋਠੀਆਂ","Khadoor Sahib","Amritsar","0302","03020006","00263000","75.1365970768190","31.3726750917069"
"Khawaspur","ਖਵਾਸਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00263100","75.1177309549782","31.3700103706491"
"Bharowal","ਭਰੋਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00263200","75.0950106505082","31.3706773406729"
"Vain poin","ਵੇਈਂ ਪੁਈਂ","Khadoor Sahib","Amritsar","0302","03020006","00263300","75.0663872715127","31.3719373272478"
"Lalpur","ਲਾਲਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00263400","75.0412316677000","31.3802973939559"
"Ghazipur","ਗਾਜ਼ੀਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00263500","75.0544619644232","31.3881504403349"
"Kallah","ਕੱਲ੍ਹਾ","Khadoor Sahib","Amritsar","0302","03020006","00263600","75.0589399701149","31.4064700104081"
"Khadur Sahib ","ਖਡੂਰ ਸਾਹਿਬ","Khadoor Sahib","Amritsar","0302","03020006","00263700","75.1035599066188","31.3932239511766"
"Biharipur","ਬਿਹਾਰੀਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00263800","75.1427952132033","31.3793682197982"
"Aiampur","ਐਮਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00263900","75.1460165577388","31.3869574392825"
"Verowal","ਵੈਰੋਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00264000","75.1658286897801","31.3775749479586"
"Chak Desal","ਚੱਕ ਦੇਸਲ","Khadoor Sahib","Amritsar","0302","03020006","00264100","75.1938682013892","31.3762346012043"
"Kiri  Shahi","ਕੀੜੀ ਸ਼ਾਹੀ","Khadoor Sahib","Amritsar","0302","03020006","00264200","75.1798670160159","31.3929896952932"
"Darapur","ਦਾਰਾਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00264300","75.1838091973060","31.4026583036908"
"Kiri Bodal","ਕੀੜੀ ਬੋਦਲ","Khadoor Sahib","Amritsar","0302","03020006","00264400","75.1907704293827","31.4117244026552"
"Bhut Wind","ਭੂਤਵਿੰਡ","Khadoor Sahib","Amritsar","0302","03020006","00264500","75.1594116543244","31.4171534297992"
"Nagoke","ਨਾਗੋਕੇ","Khadoor Sahib","Amritsar","0302","03020006","00264600","75.1337084024847","31.4182546328067"
"Alia","ਆਲੀਆ","Khadoor Sahib","Amritsar","0302","03020006","00264700","75.1261137267944","31.4101923037343"
"Muglani","ਮੁਗਲਾਣੀ","Khadoor Sahib","Amritsar","0302","03020006","00264800","75.1089044839886","31.4170571850829"
"Waring","ਵੜਿੰਗ","Khadoor Sahib","Amritsar","0302","03020006","00264900","75.0895307039750","31.4154785305116"
"Dolchipur","ਦੁਲਚੀਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00265000","75.0742837010343","31.4173670229376"
"Kang (Kang Khurd)","ਕੰਗ (ਕੰਗ ਖੁਰਦ)","Khadoor Sahib","Amritsar","0302","03020006","00265100","75.0501633990907","31.4316920601029"
"Mal Chak","ਮਾਲ ਚੱਕ","Khadoor Sahib","Amritsar","0302","03020006","00265200","75.0489468664304","31.4446759663397"
"Dinewal","ਦੀਨੇਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00265300","75.0632529300488","31.4597671008707"
"Rakh Dinewal","ਰੱਖ ਦੀਨੇਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00265400","75.0832980225225","31.4625732309822"
"Mandiala","ਮੰਡਿਆਲਾ","Khadoor Sahib","Amritsar","0302","03020006","00265500","75.0822041630131","31.4427736613294"
"Ghasitpura","ਘਸੀਟਪੁਰਾ","Khadoor Sahib","Amritsar","0302","03020006","00265600","75.0741929377562","31.4329353007759"
"Banian","ਬਾਣੀਆਂ","Khadoor Sahib","Amritsar","0302","03020006","00265700","75.0882148446487","31.4319588279946"
"Sangar","ਸੰਗਰ","Khadoor Sahib","Amritsar","0302","03020006","00265800","75.1031141255770","31.4325404242077"
"Kuri Wallah","ਕੁੜੀ ਵਲਾਹ","Khadoor Sahib","Amritsar","0302","03020006","00265900","75.0963322027963","31.4529423193807"
"Mallah","ਮੱਲਾ","Khadoor Sahib","Amritsar","0302","03020006","00266000","75.1094432555056","31.4601730155966"
"Sangar kot","ਸੰਗਰ ਕੋਟ","Khadoor Sahib","Amritsar","0302","03020006","00266100","75.1206233400731","31.4483201388614"
"Nathuke","ਨੱਥੂਕੇ","Khadoor Sahib","Amritsar","0302","03020006","00266200","75.1318147288322","31.4404441412343"
"Dhota","ਢੋਟਾ","Khadoor Sahib","Amritsar","0302","03020006","00266300","75.1381724608994","31.4551763575826"
"Kotli Saru Khan","ਕੋਟਲੀ ਸਰੂ ਖਾਂ","Khadoor Sahib","Amritsar","0302","03020006","00266400","75.1458778798446","31.4430177353431"
"Mian Wind (Fatehpur Badesha)","ਮੀਆਂਵਿੰਡ (ਫਤਿਹਪੁਰ ਬਦੇਸ਼ਾ)","Khadoor Sahib","Amritsar","0302","03020006","00266500","75.1611952042379","31.4506034881635"
"Jawandpur","ਜਵੰਦਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00266600","75.1693322676218","31.4445414259043"
"Fazilpur","ਫਾਜ਼ਲਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00266700","75.1840142527547","31.4481230620869"
"Saidpur","ਸੈਦਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00266800","75.1740578628539","31.4322506068598"
"Jallala Bad (Dera Sohal, Jallala Bad Khurd)","ਜਲਾਲਾਬਾਦ (ਡੇਰਾ ਸੋਹਲ, ਜਲਾਲਾਬਾਦ ਖੁਰਦ)","Khadoor Sahib","Amritsar","0302","03020006","00266900","75.1998327105479","31.4263803097544"
"Rampur Narotampur","ਰਾਮਪੁਰ ਨਰੋਤਮਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00267000","75.2175182897821","31.4305212744257"
"Gagrewal","ਗਗੜੇਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00267100","75.2334483109170","31.4191232378638"
"Chak Gagrewal","ਚੱਕ ਗਗੜੇਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00267200","75.2513342256000","31.4447662993478"
"Bhalojala","ਭਲੋਜਲਾ","Khadoor Sahib","Amritsar","0302","03020006","00267300","75.2627371027931","31.4647451093737"
"Aniatpur","ਅਨਾਇਤਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00267400","75.2382808726589","31.460111329768"
"Rakh Gagrewal","ਰੱਖ ਗਗੜੇਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00267500","75.2228160648453","31.4441409441525"
"Bhalapur","ਭਲਾਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00267600","75.2260489258805","31.4655406652887"
"Ghagge","ਘੱਗੇ","Khadoor Sahib","Amritsar","0302","03020006","00267700","75.2112437946789","31.4585963264323"
"Khojkipur","ਖੋਜਕੀਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00267800","75.1974719684587","31.4517556305270"
"Bahadurpur","ਬਹਾਦਰਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00267900","75.2109002454488","31.4719323952060"
"Uppal","ਉਪਲ","Khadoor Sahib","Amritsar","0302","03020006","00268000","75.1995267409072","31.4745636458512"
"Fattehpur","ਫਤਿਹਪੁਰ","Khadoor Sahib","Amritsar","0302","03020006","00268100","75.1850993852970","31.4609215710291"
"Gill Kaler","ਗਿੱਲ ਕਲੇਰ","Khadoor Sahib","Amritsar","0302","03020006","00268200","75.1902028534268","31.4725687574832"
"Bodewal","ਬੋਦੇਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00268300","75.1934878566859","31.4862783907217"
"Sakkianwali","ਸਕਿਆਂ ਵਾਲੀ","Khadoor Sahib","Amritsar","0302","03020006","00268400","75.1959616060632","31.5001804891367"
"Sarai Talwandi","ਸਰਾਂ ਤਲਵੰਡੀ","Khadoor Sahib","Amritsar","0302","03020006","00268500","75.1816955856805","31.4785710092319"
"Devlanwal","ਦੇਵਲਾਂਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00268600","75.1714587135512","31.4793119725638"
"Allowal","ਅੱਲੋਵਾਲ","Khadoor Sahib","Amritsar","0302","03020006","00268700","75.1583372206876","31.4766896757435"
"Chak Kare Khan","ਚੱਕ ਕਾਰੇ ਖਾਂ","Khadoor Sahib","Amritsar","0302","03020006","00268800","75.1487702721343","31.4642392755268"
"Hardo Sarli (Sarli Kalan, Sarli Khurd)","ਹਰਦੋ ਸਰਲੀ (ਸਰਲੀ ਕਲਾਂ, ਸਰਲੀ ਖੁਰਦ)","Khadoor Sahib","Amritsar","0302","03020006","00268900","75.1339421461880","31.4747799787209"
"Sahnsra","ਸਹੰਸਰਾ","Khadoor Sahib","Amritsar","0302","03020006","00269000","75.1230782797544","31.4653077931151"
"Takhtu Chak","ਤਖਤੂ ਚੱਕ","Khadoor Sahib","Amritsar","0302","03020006","00269100","75.1110876704354","31.4783378329266"
"Jati Umra","ਜਾਤੀ ਉਮਰਾ","Khadoor Sahib","Amritsar","0302","03020006","00269200","75.1201818704624","31.4794780786319"
"Khakh","ਖੱਖ","Khadoor Sahib","Amritsar","0302","03020006","00269300","75.1213128074251","31.4957155573779"
"Jahan Gir","ਜਹਾਂਗੀਰ","Khadoor Sahib","Amritsar","0302","03020006","00269400","75.0655432987703","31.4804906583249"
"Ekal Gadda","ਏਕਲ ਗੱਡਾ","Khadoor Sahib","Amritsar","0302","03020006","00269500","75.0977651285830","31.4938120413151"
"Timmowal","ਤਿੰਮੋਵਾਲ","Baba Bakala","Amritsar","0302","03020007","00269600","75.1112383593007","31.5159697745647"
"Bhaini Badeshan","ਭੈਣੀ ਬਦੇਛਾਂ","Baba Bakala","Amritsar","0302","03020007","00269700","75.1475237348622","31.5233808840116"
"Thothian","ਥੋਥੀਆਂ","Baba Bakala","Amritsar","0302","03020007","00269800","75.1649805670653","31.5360756082264"
"Bhorchhi Rajputan (Jasso Nangal)","ਭੋਰਛੀ ਰਾਜਪੂਤਾਂ (ਜੱਸੋ ਨੰਗਲ)","Baba Bakala","Amritsar","0302","03020007","00269900","75.1543645821745","31.5061728582665"
"Bhorchhi Brahmnan","ਭੋਰਛੀ ਬ੍ਰਾਹਮਣਾਂ","Baba Bakala","Amritsar","0302","03020007","00270000","75.1750356615531","31.4996081396325"
"Rattangarh","ਰਤਨਗੜ੍ਹ","Baba Bakala","Amritsar","0302","03020007","00270100","75.1881086691181","31.5182478115887"
"Khalchian","ਖਲਚੀਆਂ","Baba Bakala","Amritsar","0302","03020007","00270200","75.2066429927244","31.5220662688760"
"Bhinder","ਭਿੰਡਰ","Baba Bakala","Amritsar","0302","03020007","00270300","75.1883124504398","31.5415960756457"
"Jallupur Khera","ਜੱਲੂਪੁਰ ਖਹਿਰਾ","Baba Bakala","Amritsar","0302","03020007","00270400","75.2119729539125","31.4943630334385"
"Taung","ਟੌਂਗ","Baba Bakala","Amritsar","0302","03020007","00270500","75.2259523864242","31.5026712629921"
"Lidhar","ਲਿੱਧੜ","Baba Bakala","Amritsar","0302","03020007","00270600","75.2275927035310","31.4889562779194"
"Hassanpur","ਹਸਨਪੁਰ","Baba Bakala","Amritsar","0302","03020007","00270700","75.2360661416640","31.4778253109957"
"Pheruman","ਫੇਰੂਮਾਨ","Baba Bakala","Amritsar","0302","03020007","00270800","75.2512300423185","31.4926559346714"
"Buley Nangal","ਬੂਲੇ ਨੰਗਲ","Baba Bakala","Amritsar","0302","03020007","00270900","75.2731482000523","31.4935677612457"
"Mehtabkot","ਮਹਿਤਾਬ ਕੋਟ","Baba Bakala","Amritsar","0302","03020007","00271000","75.2854840761125","31.4749560302455"
"Wazir Bhullar","ਵਜ਼ੀਰ ਭੱਲਰ","Baba Bakala","Amritsar","0302","03020007","00271100","75.2968371769195","31.4889406235296"
"Daulo Nangal","ਦੂਲੋ ਨੰਗਲ","Baba Bakala","Amritsar","0302","03020007","00271200","75.2977479674663","31.5153318096583"
"Chhapianwali","ਛਾਪਿਆਂ ਵਾਲੀ","Baba Bakala","Amritsar","0302","03020007","00271300","75.2864181598907","31.5228414216001"
"Umra Nangal","ਉਮਰਾ ਨੰਗਲ","Baba Bakala","Amritsar","0302","03020007","00271400","75.2735193438527","31.5215582468871"
"Chimabath","ਚੀਮਾ ਬਾਠ","Baba Bakala","Amritsar","0302","03020007","00271500","75.2649539263436","31.5110450726287"
"Paddey","ਪੱਡੇ","Baba Bakala","Amritsar","0302","03020007","00271600","75.2467658459142","31.5085844853381"
"Padiana","ਪਡਿਆਣਾ","Baba Bakala","Amritsar","0302","03020007","00271700","75.2598957994511","31.5270539281737"
"Nijjar","ਨਿੱਜਰ","Baba Bakala","Amritsar","0302","03020007","00271800","75.2301185709178","31.5117847610701"
"Madh","ਮੱਧ","Baba Bakala","Amritsar","0302","03020007","00271900","75.2278058326548","31.5202478291423"
"Naranjanpur Fattuwal","ਨਿਰੰਜਨਪੁਰ ਫੱਤੂਵਾਲ","Baba Bakala","Amritsar","0302","03020007","00272000","75.2255314221591","31.5303491447947"
"Kaler Ghumman","ਕਲੇਰ ਘੁਮਾਣ","Baba Bakala","Amritsar","0302","03020007","00272100","75.2365407966078","31.5454183133493"
"Loharanwala","ਲੋਹਾਰਾਂਵਾਲਾ","Baba Bakala","Amritsar","0302","03020007","00272200","75.2196991003553","31.5406195117858"
"Butari","ਬੁਟਾਰੀ","Baba Bakala","Amritsar","0302","03020007","00272300","75.205769145896","31.5451019856904"
"Lohgarh","ਲੋਹਗੜ੍ਹ","Baba Bakala","Amritsar","0302","03020007","00272400","75.2190953760890","31.5561456455487"
"Jharu Nangal","ਝਾੜੂ ਨੰਗਲ","Baba Bakala","Amritsar","0302","03020007","00272500","75.2034276327624","31.5669301269881"
"Dhulka","ਧੁਲਕਾ","Baba Bakala","Amritsar","0302","03020007","00272600","75.1830225488906","31.5731571396242"
"Banian","ਬਾਣੀਆਂ","Baba Bakala","Amritsar","0302","03020007","00272700","75.1853271808669","31.5598505560308"
"Madehpur","ਮਧੇਪੁਰ","Baba Bakala","Amritsar","0302","03020007","00272800","75.1801168742600","31.5512069264413"
"Muchhal","ਮੁੱਛਲ","Baba Bakala","Amritsar","0302","03020007","00272900","75.1631139678360","31.5635100029394"
"Chhajjal Wadi","ਛੱਜਲਵੱਡੀ","Baba Bakala","Amritsar","0302","03020007","00273000","75.1446356713145","31.5381011432216"
"Tangra","ਟਾਂਗਰਾ","Baba Bakala","Amritsar","0302","03020007","00273100","75.1429005663063","31.5579231552466"
"Naraingarh","ਨਰੈਨਗੜ੍ਹ","Baba Bakala","Amritsar","0302","03020007","00273200","75.1277754325802","31.5707190811977"
"Kotla Bathungarh","ਕੋਟਲਾ ਬੈਥੂਨਗੜ੍ਹ","Baba Bakala","Amritsar","0302","03020007","00273300","75.1401042831534","31.5742975537088"
"Jabbowal","ਜੱਬੋਵਾਲ","Baba Bakala","Amritsar","0302","03020007","00273400","75.1471026679938","31.5863795641207"
"Shahpur Khurd","ਸ਼ਾਹਪੁਰ ਖੁਰਦ","Baba Bakala","Amritsar","0302","03020007","00273500","75.1389458878301","31.6005840827196"
"Sangrai","ਸੰਗਰਾਏ","Baba Bakala","Amritsar","0302","03020007","00273600","75.1452126699443","31.6027806234884"
"Talwandi","ਤਲਵੰਡੀ","Baba Bakala","Amritsar","0302","03020007","00273700","75.1281124495522","31.5968730473979"
"Malowal","ਮਾਲੋਵਾਲ","Baba Bakala","Amritsar","0302","03020007","00273800","75.1128991763210","31.6035870031715"
"Lola","ਲੋਲਾ","Baba Bakala","Amritsar","0302","03020007","00273900","75.0979079407761","31.6198143752453"
"Jiwan Pandher","ਜੀਵਨ ਪੰਧੇਰ","Baba Bakala","Amritsar","0302","03020007","00274000","75.1112071252978","31.6494270758761"
"Kohala alias Khujala","ਕੋਹਾਲਾ ਉਰਫ ਖੁਜਾਲਾ","Baba Bakala","Amritsar","0302","03020007","00274100","75.1191583296309","31.6525956237846"
"Saido Lehal","ਸੈਦੋ ਲਹਿਲ","Baba Bakala","Amritsar","0302","03020007","00274200","75.1253938095023","31.6392841502667"
"Kot Khera","ਕੋਟ ਖੇੜਾ","Baba Bakala","Amritsar","0302","03020007","00274300","75.1301786088914","31.6189146225399"
"Tarsikka","ਤਰਸਿੱਕਾ","Baba Bakala","Amritsar","0302","03020007","00274400","75.1543321220755","31.6285975225615"
"Rasulpur Khurd","ਰਸੂਲਪੁਰ ਖੁਰਦ","Baba Bakala","Amritsar","0302","03020007","00274500","75.1483307695306","31.6103662344955"
"Jodha Nagri","ਜੋਧਾ ਨਗਰੀ","Baba Bakala","Amritsar","0302","03020007","00274600","75.1644432583157","31.5990618782659"
"Raipur Khurd","ਰਾਏਪੁਰ ਖੁਰਦ","Baba Bakala","Amritsar","0302","03020007","00274700","75.1656892021775","31.5838177894944"
"Sarja","ਸਰਜਾ","Baba Bakala","Amritsar","0302","03020007","00274800","75.1824028164015","31.5850765047072"
"Ramana Chak","ਰਮਾਣਾ ਚੱਕ","Baba Bakala","Amritsar","0302","03020007","00274900","75.2038222263531","31.5798857407214"
"Kaleke","ਕਾਲੇਕੇ","Baba Bakala","Amritsar","0302","03020007","00275000","75.2153641833974","31.5864977098851"
"Berianwala","ਬੇਰੀਆਂ ਵਾਲਾ","Baba Bakala","Amritsar","0302","03020007","00275100","75.1955002469388","31.5927807882820"
"Dehriwala","ਡੇਹਰੀਵਾਲਾ","Baba Bakala","Amritsar","0302","03020007","00275200","75.1797333966014","31.6078915101289"
"Kot Hayat","ਕੋਟ ਹਯਾਤ","Baba Bakala","Amritsar","0302","03020007","00275300","75.1981092116702","31.6125313082018"
"Singhpura","ਸਿੰਘਪੁਰਾ","Baba Bakala","Amritsar","0302","03020007","00275400","75.2060680552481","31.6058014854045"
"Jaspal","ਜਸਪਾਲ","Baba Bakala","Amritsar","0302","03020007","00275500","75.2170517563086","31.6012639042502"
"Mehsampur Kalan","ਮਹਿਸਮਪੁਰ ਕਲਾਂ","Baba Bakala","Amritsar","0302","03020007","00275600","75.2189986308275","31.6188694099225"
"Saidpur","ਸੈਦਪੁਰ","Baba Bakala","Amritsar","0302","03020007","00275700","75.2037973837849","31.6234222082412"
"Bhattike","ਭੱਟੀਕੇ","Baba Bakala","Amritsar","0302","03020007","00275800","75.1943644922972","31.6282490024930"
"Sarai","ਸਰਾਏ","Baba Bakala","Amritsar","0302","03020007","00275900","75.1809228607825","31.6296429524210"
"Bolara","ਬੁਲਾਰਾ","Baba Bakala","Amritsar","0302","03020007","00276000","75.1838265174839","31.6405688678030"
"Taharpura","ਤਾਹਰਪੁਰਾ","Baba Bakala","Amritsar","0302","03020007","00276100","75.1767483764585","31.6509496320371"
"Bhoe","ਭੋਏ","Baba Bakala","Amritsar","0302","03020007","00276200","75.1609675744472","31.6577765267571"
"Nibbarwind","ਨਿਬਰਵਿੰਡ","Baba Bakala","Amritsar","0302","03020007","00276300","75.1525083299096","31.6728479744737"
"Panuwan","ਪੰਨੂਵਾਂ","Baba Bakala","Amritsar","0302","03020007","00276400","75.1428927553654","31.6813366723166"
"Khiddowali","ਖਿਦੋਵਾਲੀ","Baba Bakala","Amritsar","0302","03020007","00276500","75.1555167095378","31.6850679277586"
"Gaddo Rajada","ਗੱਦੋ ਰਜਾਦਾ","Baba Bakala","Amritsar","0302","03020007","00276600","75.1630057284372","31.6948048842868"
"Ram Dewali Urf Brahm","ਰਾਮ ਦੀਵਾਲੀ  ਉਰਫ ਬ੍ਰਹਮਣਾ","Baba Bakala","Amritsar","0302","03020007","00276700","75.165778134709","31.7069440161396"
"Sidhwan","ਸਿੱਧਵਾਂ","Baba Bakala","Amritsar","0302","03020007","00276800","75.1548147885448","31.7079316107995"
"Khera","ਖੇੜਾ","Baba Bakala","Amritsar","0302","03020007","00276900","75.1424824215284","31.7081653780218"
"Bala Chak","ਬਾਲਾ ਚੱਕ","Baba Bakala","Amritsar","0302","03020007","00277000","75.1439710556650","31.7142289540704"
"Bathu Chak","ਬੱਠੂ ਚੱਕ","Baba Bakala","Amritsar","0302","03020007","00277100","75.1514627834003","31.7183415894617"
"Kazikot","ਕਾਜ਼ੀ ਕੋਟ","Baba Bakala","Amritsar","0302","03020007","00277200","75.1633410336887","31.7227297051400"
"Sialka","ਸਿਆਲਕਾ","Baba Bakala","Amritsar","0302","03020007","00277300","75.1696082143905","31.7178175778515"
"Mahmudpura","ਮਹਿਮੂਦਪੁਰ","Baba Bakala","Amritsar","0302","03020007","00277400","75.1791079993728","31.7292181336634"
"Uchoke Kalan alias Udoke Kalan","ਉਚੋਕੇ ਕਲਾਂ ਉਰਫ ਉਦੋਕੇ ਕਲਾਂ","Baba Bakala","Amritsar","0302","03020007","00277500","75.1967787680897","31.7264286444671"
"Bagga","ਬੱਗਾ","Baba Bakala","Amritsar","0302","03020007","00277600","75.1824248806984","31.7100628159575"
"Ram Dewali Musalmana","ਰਾਮ ਦੀਵਾਲੀ ਮੁਸਲਮਾਨਾਂ","Baba Bakala","Amritsar","0302","03020007","00277700","75.1854159599297","31.6877371443580"
"Ballowali","ਬੱਲੋਵਾਲੀ","Baba Bakala","Amritsar","0302","03020007","00277800","75.1785868161117","31.6851105508365"
"Mattewal","ਮੱਤੇਵਾਲ","Baba Bakala","Amritsar","0302","03020007","00277900","75.1666751642674","31.6772733803555"
"Boparai","ਬੋਪਾਰਾਏ","Baba Bakala","Amritsar","0302","03020007","00278000","75.1776044591290","31.6633509773253"
"Tanel","ਤਨੇਲ","Baba Bakala","Amritsar","0302","03020007","00278100","75.1916349686444","31.6599594898618"
"Binjarwal","ਬਿੰਜਰਵਾਲ","Baba Bakala","Amritsar","0302","03020007","00278200","75.2031287521348","31.6415098108577"
"Dharmu Chak","ਧਰਮੂ ਚੱਕ","Baba Bakala","Amritsar","0302","03020007","00278300","75.2156884834741","31.6461084090860"
"Ghanshampur","ਘਣਸ਼ਾਮਪੁਰ","Baba Bakala","Amritsar","0302","03020007","00278400","75.2090186086000","31.6594770871521"
"Bhoewal","ਭੋਏਵਾਲ","Baba Bakala","Amritsar","0302","03020007","00278500","75.2053334618600","31.6812098398050"
"Kaler Bala Pa","ਕਲੇਰ ਬਾਲਾ ਪਾ","Baba Bakala","Amritsar","0302","03020007","00278600","75.1990991053704","31.7005211810763"
"Uchoke Khurd alias Udoke Khurd","ਉਚੋਕੇ ਖਰਦ ਉਰਫ ਉਦੋਕੇ ਖੁਰਦ","Baba Bakala","Amritsar","0302","03020007","00278700","75.2074719860713","31.7137459032321"
"Jhamke","ਝਾਮਕੇ","Baba Bakala","Amritsar","0302","03020007","00278800","75.2194926571764","31.7144846031732"
"Athwal","ਅਠਵਾਲ","Baba Bakala","Amritsar","0302","03020007","00278900","75.2104169577359","31.7003766067465"
"Arjan Manga","ਅਰਜਨ ਮਾਂਗਾ","Baba Bakala","Amritsar","0302","03020007","00279000","75.2316644409903","31.6881567057316"
"Chananke (Nawan Chananke)","ਚੰਨਣਕੇ (ਨਵਾਂ ਚੰਨਣਕੇ)","Baba Bakala","Amritsar","0302","03020007","00279100","75.2244734638672","31.6776286874515"
